"Id","SalePrice"
1828,133249.88763943
1829,110865.464910019
1830,131847.366524431
1831,137102.451800824
1832,119941.377357013
1833,140637.111864332
1834,129190.632520839
1835,129946.078137809
1836,125552.77508572
1837,104107.867638664
1838,127357.458634369
1839,104283.432780367
1840,151664.626345421
1841,139792.889271171
1842,101150.047922813
1843,141417.458240996
1844,142826.798377501
1845,149441.640739822
1846,155598.545461787
1847,169592.717395929
1848,78479.8098229791
1849,114462.680206419
1850,126657.168989581
1851,151141.649687873
1852,128241.5579009
1853,141119.750046057
1854,164419.500139605
1855,161191.264196964
1856,217031.968058315
1857,166463.422171763
1858,137964.071789502
1859,122103.114838949
1860,154396.307144056
1861,121656.774767942
1862,246247.217402429
1863,236027.156154357
1864,236315.378167787
1865,311423.638945958
1866,319999.361182489
1867,234780.759076851
1868,282895.93074217
1869,197326.603913065
1870,223597.48335377
1871,252026.106329865
1872,175038.911226143
1873,221169.316923077
1874,141062.537665673
1875,195375.626458632
1876,196409.305048762
1877,210463.423316987
1878,210681.62977713
1879,132064.60016885
1880,133605.360030118
1881,244420.192526134
1882,248832.550517633
1883,197289.752305018
1884,211717.231928142
1885,236475.019405806
1886,274168.110286306
1887,203751.323918303
1888,265482.015973058
1889,173101.721963983
1890,135986.575975462
1891,142299.371139546
1892,112033.841716591
1893,131106.250493127
1894,127485.59587537
1895,145349.780396328
1896,125043.997203016
1897,128057.859883947
1898,123076.940094372
1899,147522.835192465
1900,140352.291134777
1901,160526.174676393
1902,144586.701133911
1903,188285.426290132
1904,145309.715144221
1905,186183.416421475
1906,155840.920747598
1907,189381.436452275
1908,124086.881394263
1909,136903.809283542
1910,130105.239027975
1911,192936.353348206
1912,261644.042643349
1913,149942.763296844
1914,75718.9440218984
1915,310897.838242981
1916,81733.8487798102
1917,237213.311508175
1918,140001.715393694
1919,161465.513581454
1920,157444.161871186
1921,373179.555529574
1922,305693.991008436
1923,198982.782519289
1924,218121.828734628
1925,215881.622991908
1926,361999.73040247
1927,137707.28308219
1928,156514.059521969
1929,124748.403137011
1930,142092.557136354
1931,142194.912767714
1932,143351.482556493
1933,178066.769952708
1934,178885.270186058
1935,179097.274519197
1936,185914.763842694
1937,182783.842296089
1938,173945.439420653
1939,247073.186645821
1940,192373.96603095
1941,176558.783080183
1942,185501.083953763
1943,196244.505196306
1944,327501.934433031
1945,356594.113057725
1946,163903.810395396
1947,291864.31737731
1948,165045.706855619
1949,228787.199960065
1950,169347.890338374
1951,235280.052851492
1952,207619.253736191
1953,169233.809215159
1954,192152.11782526
1955,142913.630764372
1956,253494.62712933
1957,163800.071026007
1958,285811.713877042
1959,142546.225792125
1960,120735.787565166
1961,123395.186320866
1962,96300.1494030233
1963,102581.482849082
1964,112168.224681536
1965,148709.806892128
1966,143331.475318244
1967,290234.306749215
1968,395257.605772779
1969,370424.720405858
1970,405191.378407762
1971,387463.336265021
1972,345650.820424578
1973,262917.792438721
1974,318803.85410908
1975,409677.348768258
1976,278128.514440663
1977,351745.011483192
1978,348221.932825752
1979,320516.461790513
1980,200099.170601854
1981,329706.910179498
1982,226873.901254241
1983,218423.721766802
1984,169403.602150652
1985,212488.700288555
1986,213689.440289236
1987,179690.30228461
1988,180295.976896557
1989,191627.129625551
1990,218243.162971779
1991,215816.694083856
1992,207892.631780194
1993,174755.470652491
1994,224153.682420626
1995,182758.664941498
1996,246396.164371265
1997,305025.016848377
1998,326155.317734031
1999,255345.601351603
2000,298250.893999029
2001,278855.438963508
2002,237658.339548448
2003,252766.773696624
2004,265850.777042231
2005,220556.15254118
2006,216508.740120453
2007,246733.687962124
2008,207438.281236815
2009,196918.453504681
2010,190431.623880416
2011,137961.723063272
2012,179515.496904455
2013,184929.820032411
2014,190883.764680919
2015,194622.241169766
2016,196739.611707494
2017,198541.870914996
2018,133672.751331672
2019,133152.699563801
2020,120518.003509962
2021,118348.027394978
2022,173496.326843029
2023,149095.964143987
2024,241560.454142304
2025,314280.374830668
2026,183729.143139319
2027,157447.587514814
2028,154977.516933444
2029,171106.361794555
2030,255336.250131915
2031,212712.161121287
2032,229845.812187707
2033,241806.405016808
2034,166875.43120287
2035,204073.535678787
2036,178265.736640344
2037,179827.135532656
2038,245557.610422354
2039,210654.159093823
2040,266957.191978919
2041,246001.304369396
2042,201645.097804959
2043,167023.880365084
2044,169819.633035622
2045,203596.91816145
2046,140766.337745744
2047,150958.39003396
2048,133666.910846702
2049,134221.115646046
2050,173522.565102843
2051,112448.590115754
2052,136365.69664799
2053,141875.368835125
2054,98741.4440017202
2055,155641.393570578
2056,142583.877061882
2057,128451.478460429
2058,206138.132232313
2059,141120.729937914
2060,157061.110562217
2061,162335.423763211
2062,138091.807546062
2063,121892.611394066
2064,140560.379085028
2065,119553.58996799
2066,169318.252939568
2067,137700.166785064
2068,134467.192773498
2069,91085.0240378492
2070,111052.698599825
2071,103117.90744661
2072,138882.867495696
2073,141238.191956821
2074,166940.630100174
2075,143199.491164125
2076,122917.290703809
2077,148313.590801105
2078,130339.311946861
2079,132992.821355015
2080,117117.303126855
2081,127572.875421241
2082,128254.471535262
2083,138170.064265874
2084,113978.904720195
2085,131363.269458851
2086,126113.280313148
2087,122010.222760192
2088,107219.137811049
2089,92064.4731396868
2090,129953.443218514
2091,115819.874393521
2092,126115.625997907
2093,127103.169489547
2094,110243.524340025
2095,141751.878960763
2096,92613.9540359422
2097,101165.414877309
2098,134287.463681918
2099,72593.1106283394
2100,107860.687871851
2101,123110.115231428
2102,129287.060263527
2103,108596.211354657
2104,128671.170416862
2105,121040.455106178
2106,95358.6582517423
2107,182484.865042492
2108,117871.6666567
2109,116655.228906523
2110,125382.136983193
2111,139913.146536143
2112,139460.407874642
2113,120230.913788363
2114,115809.976692826
2115,148069.03353938
2116,113684.410556206
2117,140529.108850549
2118,127257.633013638
2119,108966.31379685
2120,119940.15577122
2121,97590.2985095071
2122,109429.999197135
2123,96576.3006894539
2124,156875.30732187
2125,131260.746691941
2126,150978.448567541
2127,140576.826847529
2128,127708.133336281
2129,100230.25931596
2130,136343.310254906
2131,150513.650395565
2132,113849.10377824
2133,116294.930977752
2134,130196.875918729
2135,101874.632476361
2136,95999.3682766251
2137,122522.528974089
2138,138956.317248899
2139,150694.50243262
2140,135922.71476458
2141,142486.655748661
2142,136888.080339376
2143,141499.771069899
2144,127101.716446421
2145,137007.307209351
2146,153770.709780901
2147,169379.961415851
2148,133216.629213833
2149,142268.33431898
2150,202613.908971689
2151,116951.810780341
2152,137815.56387783
2153,154407.155573016
2154,109921.710259495
2155,133008.857411586
2156,235067.175945181
2157,227950.299377132
2158,227290.858182906
2159,199533.014763037
2160,175273.986114156
2161,245382.693905054
2162,345038.421449996
2163,335737.302037647
2164,239496.620676895
2165,186997.710038916
2166,143985.95216736
2167,204448.450183845
2168,205009.630524703
2169,196636.81501462
2170,217075.198030454
2171,145890.025945551
2172,139689.016132815
2173,158186.47778302
2174,230249.168608355
2175,272979.178842315
2176,300604.83162804
2177,246627.342370473
2178,214765.272164863
2179,144640.772345826
2180,205445.918317467
2181,192482.154745169
2182,225576.491287117
2183,194182.58192554
2184,131777.96514285
2185,137184.496800228
2186,140066.894256965
2187,149494.723635157
2188,150009.922618575
2189,183032.993847617
2190,87922.1192885285
2191,92366.8498810934
2192,96247.595904823
2193,99949.1788589883
2194,102879.239424005
2195,118883.016755252
2196,114454.841211874
2197,113351.13649579
2198,144347.337805129
2199,160559.800222309
2200,143729.157274008
2201,140365.970462352
2202,177658.740404569
2203,166821.998528105
2204,172954.566548365
2205,125374.98545646
2206,140616.144211881
2207,189830.47021644
2208,216990.679264967
2209,200591.782529878
2210,128152.61822315
2211,110253.501080753
2212,113737.449661592
2213,102324.38909632
2214,140456.608147493
2215,102259.008347074
2216,144876.20191795
2217,86925.0792519265
2218,89197.3391503651
2219,84024.0524883528
2220,83494.7316486374
2221,313475.863459574
2222,259012.07791272
2223,252837.597643144
2224,210653.907752255
2225,135653.885841212
2226,186624.117734361
2227,199988.157794886
2228,270531.964484321
2229,235275.531222311
2230,166408.882279372
2231,214568.056336336
2232,186131.029595698
2233,183329.643081791
2234,238748.245894763
2235,227773.526681089
2236,262961.168770734
2237,332331.46163581
2238,194840.100272281
2239,110496.59692201
2240,160178.245845191
2241,149759.086979991
2242,132283.969237232
2243,128431.97208563
2244,100498.601457305
2245,101451.62535827
2246,144173.054883566
2247,100968.323735208
2248,127070.218643722
2249,128721.088603037
2250,133275.145953142
2251,132452.934024764
2252,170168.269217317
2253,168698.846188464
2254,177045.825941953
2255,186946.58828011
2256,179576.871471535
2257,200191.580645818
2258,171913.884706382
2259,179559.022449533
2260,157769.0164112
2261,182926.590744975
2262,205932.224808742
2263,336234.373969528
2264,392089.455943647
2265,159947.165535744
2266,267718.887930833
2267,345028.650988174
2268,361073.842197865
2269,158628.131882793
2270,185338.710105455
2271,212271.510542745
2272,205156.269277547
2273,168546.130110574
2274,172601.54117963
2275,165873.246368253
2276,179749.852037707
2277,185571.442654969
2278,145727.275698203
2279,127239.737523017
2280,119523.118125955
2281,177702.421546167
2282,183697.982453483
2283,100132.531432659
2284,115455.929705276
2285,138893.17522702
2286,128642.444068464
2287,342380.484123192
2288,281096.621662444
2289,347739.135092596
2290,404352.492246391
2291,325178.950838822
2292,394288.328425761
2293,430383.841726423
2294,373002.550589986
2295,414432.329126434
2296,259838.915483627
2297,310163.987289004
2298,328480.18976846
2299,363749.430011028
2300,315436.56851674
2301,291211.661414421
2302,247254.29860548
2303,241699.344900818
2304,245229.3517966
2305,193666.038835827
2306,195228.446889105
2307,193638.552391825
2308,219229.505511094
2309,271116.178030621
2310,221111.774365804
2311,199235.401191318
2312,175620.288439719
2313,176724.948723143
2314,175988.072392735
2315,175871.832078543
2316,191885.765429536
2317,182848.110865042
2318,177709.923403396
2319,175317.175905245
2320,180222.181978408
2321,233690.032760858
2322,173983.576162747
2323,178717.046774355
2324,176524.193852358
2325,212202.808132634
2326,171086.48982457
2327,209545.620102189
2328,217535.645521318
2329,183586.17258968
2330,179343.230027407
2331,339786.511301862
2332,340739.586442842
2333,301362.621197249
2334,262188.338044021
2335,266546.212408237
2336,313702.932026887
2337,197763.245913787
2338,260610.335755891
2339,230206.739694014
2340,349531.175633818
2341,215546.605221168
2342,227562.330290474
2343,222358.897673131
2344,227526.672163706
2345,231006.129152334
2346,208288.098922343
2347,200184.224596083
2348,230034.389364922
2349,178068.321101688
2350,276258.483147103
2351,257834.532453892
2352,246207.464169227
2353,260787.879262013
2354,125562.164527033
2355,135405.455870453
2356,155145.285350564
2357,199911.907394367
2358,198604.316177121
2359,130189.497072823
2360,124089.373253534
2361,137692.154584027
2362,246783.859944255
2363,140079.590317607
2364,153244.137776445
2365,212564.864677593
2366,188398.057973588
2367,218642.447101523
2368,205934.780058564
2369,217396.618827549
2370,171742.915974485
2371,171814.281829354
2372,189089.311712679
2373,241824.261506424
2374,272362.528060569
2375,241921.116759488
2376,254932.724731184
2377,291911.911924431
2378,149243.48041566
2379,190676.638713622
2380,148786.413848282
2381,160348.954380765
2382,191808.32010914
2383,201991.517229311
2384,229379.303922869
2385,159679.800515139
2386,143886.106819911
2387,138846.851644491
2388,104843.276613586
2389,134967.924688457
2390,146169.713008589
2391,137876.349962195
2392,117066.767324647
2393,158502.561656833
2394,147450.656565918
2395,183882.550668835
2396,149451.077293693
2397,186224.229812151
2398,128717.352709222
2399,76495.0611987132
2400,73940.6758115619
2401,118888.52226942
2402,136334.459188168
2403,132214.260169333
2404,155012.862336152
2405,161297.766231927
2406,134756.291292736
2407,127918.093432328
2408,142391.569666396
2409,138649.788741271
2410,163068.531121985
2411,124426.260176928
2412,150871.414429613
2413,137178.75964617
2414,137120.488016235
2415,130119.543360593
2416,126194.19691923
2417,131122.159599934
2418,127318.273777575
2419,132059.982022189
2420,131567.031295302
2421,148305.216077216
2422,117392.180419618
2423,116606.557218816
2424,145944.574105353
2425,182741.096521965
2426,128536.367358466
2427,129228.646789528
2428,163437.835595837
2429,118025.60437964
2430,130654.718557739
2431,129056.783758145
2432,139127.594660196
2433,144708.904808123
2434,143837.812956334
2435,150290.739625393
2436,112789.586295472
2437,113550.924802659
2438,126721.673132802
2439,113577.763645128
2440,122163.424741264
2441,102005.071481852
2442,105937.89216272
2443,120252.223968654
2444,133036.20329666
2445,98273.926021706
2446,131737.888016756
2447,170130.687206977
2448,146088.59413774
2449,110663.282048229
2450,138978.162995488
2451,135488.63781184
2452,178827.717458523
2453,102035.084535126
2454,129010.081280218
2455,117340.801829554
2456,129870.522351471
2457,122493.069847228
2458,126748.308765097
2459,110883.426730129
2460,135297.469830151
2461,120204.420486238
2462,132043.027941122
2463,121075.887864926
2464,145419.577041351
2465,134062.1023628
2466,122889.493592151
2467,142398.822937319
2468,98211.3907767824
2469,100373.047314486
2470,172082.417616983
2471,172099.49029234
2472,158577.492697617
2473,121405.161631228
2474,108015.843923656
2475,187908.467582131
2476,118002.016765223
2477,130634.308334073
2478,156365.036813237
2479,123111.881704264
2480,145586.443543944
2481,131787.223362552
2482,133699.222652671
2483,120175.638892092
2484,126196.454825947
2485,129119.573234245
2486,151552.607281776
2487,188135.662723094
2488,140184.046141518
2489,152648.063895705
2490,151202.781376174
2491,101848.378883195
2492,184128.857764841
2493,148698.713959207
2494,151126.611501097
2495,105683.702718302
2496,210507.332120678
2497,140951.391873353
2498,121389.954595485
2499,99008.6510583812
2500,133868.107950036
2501,131074.752783458
2502,137191.654824402
2503,106009.384710529
2504,172933.336629338
2505,216028.579561582
2506,251894.707200124
2507,276932.809395777
2508,252928.311222547
2509,223692.670037481
2510,224734.098349633
2511,186488.985296642
2512,211315.825164414
2513,216416.074620978
2514,223361.461901569
2515,146753.684651091
2516,178035.062397556
2517,135036.672792478
2518,143589.806630803
2519,226782.566576471
2520,206231.516270081
2521,194194.217897335
2522,218727.029168087
2523,131844.377875277
2524,142844.623793857
2525,145318.475011315
2526,139483.411549962
2527,124450.947113774
2528,130715.079547174
2529,136536.722128302
2530,128563.863501494
2531,237162.16305027
2532,225108.843882649
2533,200438.024161803
2534,227268.710743274
2535,268189.500254753
2536,226203.589570547
2537,211053.223779709
2538,180742.935100612
2539,186283.712200399
2540,181672.557996894
2541,179451.584428579
2542,176902.138788655
2543,131595.01197474
2544,125750.779247245
2545,135029.034916445
2546,137567.983070185
2547,134119.628382265
2548,143107.164817529
2549,162198.26437591
2550,280313.963182894
2551,145596.72729986
2552,120931.064778603
2553,91066.6370312795
2554,114794.124268023
2555,116776.492737549
2556,113339.770891874
2557,120334.700446744
2558,139244.923314834
2559,137129.484364278
2560,142671.123350587
2561,139896.66676135
2562,142148.866419529
2563,151535.301632807
2564,177737.580676695
2565,143527.465983133
2566,159525.571531032
2567,135718.67248601
2568,185167.998366057
2569,188080.478695566
2570,127705.861653782
2571,192859.658138964
2572,148530.728160773
2573,204014.599443202
2574,242584.700914011
2575,125510.1235607
2576,118339.508669293
2577,137698.591541008
2578,92905.9603236902
2579,87698.315021961
2580,119222.758984538
2581,123237.850039943
2582,108497.248163306
2583,261261.206828154
2584,161866.487678217
2585,193916.594079829
2586,202334.342906013
2587,184209.955635315
2588,139471.258830228
2589,143435.998690222
2590,210575.842658036
2591,200396.13867937
2592,217875.088463798
2593,244492.330502846
2594,169939.634853441
2595,197844.607985108
2596,314878.015579897
2597,200576.003499523
2598,256179.481788381
2599,305901.445255609
2600,140118.336304163
2601,143354.788026042
2602,88511.5044622634
2603,96875.6632599229
2604,90503.8797951934
2605,90915.4386167558
2606,153511.352261521
2607,175327.682072107
2608,189390.736500167
2609,159833.450665071
2610,109224.405402885
2611,137634.142067649
2612,149739.779604587
2613,129121.9936912
2614,127847.021325737
2615,145760.33908165
2616,143354.396076622
2617,168057.864328027
2618,176403.758448548
2619,189127.691146319
2620,183444.187261106
2621,183826.242586278
2622,188801.547683882
2623,239434.32470407
2624,278778.381997538
2625,268587.813345438
2626,170349.699346029
2627,168349.32844079
2628,392207.852130933
2629,422096.241557742
2630,328390.590405635
2631,414349.059920071
2632,375387.461654328
2633,285100.133876791
2634,357424.522981447
2635,159210.921752052
2636,189616.455924615
2637,173397.702555485
2638,239068.204353699
2639,180067.4403932
2640,154836.347721495
2641,116732.841475731
2642,188978.838552279
2643,103934.148223923
2644,138032.712517997
2645,102516.755163655
2646,94485.5632131023
2647,101089.782113486
2648,139805.766579351
2649,141561.956858483
2650,137929.599041261
2651,149854.824781878
2652,391327.938676647
2653,254909.459500383
2654,271656.229305621
2655,366636.220338896
2656,318602.959335848
2657,309752.79791057
2658,276104.389303839
2659,290350.844310755
2660,325128.345260469
2661,339730.051352722
2662,348070.816141566
2663,279841.366310472
2664,268415.310323189
2665,310729.541431243
2666,279384.67139213
2667,172099.67803899
2668,177039.161381536
2669,179321.942643468
2670,268632.79792469
2671,178674.147105596
2672,186027.647928834
2673,205031.31961778
2674,205366.992805846
2675,171194.406598223
2676,187356.742200182
2677,194290.048072095
2678,237982.767732707
2679,274993.24628463
2680,280689.714527631
2681,355671.306900388
2682,311141.989125474
2683,454983.00729193
2684,309164.892876609
2685,309543.543355578
2686,258373.859279405
2687,291350.720287987
2688,222425.405690141
2689,200879.031030532
2690,384080.590401167
2691,197640.839521328
2692,129263.761496713
2693,193292.774073325
2694,130954.995142405
2695,192240.595922365
2696,185593.209962752
2697,194797.851404328
2698,197596.111339134
2699,180256.948762241
2700,169735.361570038
2701,168163.379309348
2702,125358.358419347
2703,127432.446688008
2704,141145.468323776
2705,127478.517916385
2706,123637.066870663
2707,127663.044734629
2708,133520.557418583
2709,105935.752544898
2710,125730.708907358
2711,247505.268755592
2712,336531.385779394
2713,178233.931679579
2714,151742.670999168
2715,170257.13743487
2716,160839.741185506
2717,187990.764329293
2718,233493.790431798
2719,159316.092428555
2720,161740.464379911
2721,141397.821096119
2722,160085.635671617
2723,145495.792764173
2724,131590.861280795
2725,136910.35816198
2726,145397.453937298
2727,166198.473089364
2728,162178.456351847
2729,153768.811988947
2730,140996.120119492
2731,120722.646199133
2732,125378.160822378
2733,159826.839691608
2734,150917.117292904
2735,134620.166971307
2736,149563.815302139
2737,124206.479567511
2738,132734.561262035
2739,161861.955990486
2740,134071.308835501
2741,148409.841532557
2742,153735.729345715
2743,149413.091681205
2744,146285.485464507
2745,139634.631267586
2746,132655.916109604
2747,150897.102296089
2748,133729.635262225
2749,133031.850435238
2750,136147.804869191
2751,128677.334791353
2752,181536.853755359
2753,146586.702126947
2754,192259.592550828
2755,126797.124031317
2756,98137.6201006697
2757,91287.3331733912
2758,94682.5291553016
2759,152072.585722687
2760,135039.426070148
2761,148152.135778116
2762,143766.479033379
2763,174425.691253274
2764,158288.938487917
2765,216013.027574776
2766,131964.307593168
2767,90905.2461106517
2768,128171.380575813
2769,136256.315982478
2770,141221.706375018
2771,120353.9363749
2772,117545.440489686
2773,147590.278471656
2774,132724.753406828
2775,126089.297656875
2776,134153.633702025
2777,140661.445149995
2778,108499.939540231
2779,133404.01101989
2780,103647.60304166
2781,100212.138445704
2782,105970.049194703
2783,111077.86363412
2784,124340.8622578
2785,136582.518315996
2786,80431.9591432413
2787,117991.209301848
2788,92260.5810584174
2789,152866.593538234
2790,98521.0449306751
2791,119296.505247245
2792,74969.2215084601
2793,154186.796158212
2794,108544.546405158
2795,119646.538748812
2796,100012.043562825
2797,173163.370580479
2798,113418.162339147
2799,118896.745773826
2800,81871.7230832259
2801,110010.610834171
2802,136699.185494153
2803,143622.212025918
2804,135638.919679166
2805,105572.933220274
2806,99493.1639567412
2807,145075.034212664
2808,150195.884821284
2809,135462.734058238
2810,136890.096821236
2811,157013.427628352
2812,146735.22484732
2813,155203.14905831
2814,153120.524490029
2815,107599.492002023
2816,214764.641013727
2817,151912.407828181
2818,131944.596989224
2819,175110.06653879
2820,144398.386199886
2821,117309.459781242
2822,174766.203715299
2823,224703.876429991
2824,171446.157608544
2825,147392.638042815
2826,130796.059794654
2827,132848.966225773
2828,229927.707598283
2829,183708.074343663
2830,230147.361241187
2831,189714.313534079
2832,236319.050681388
2833,282608.191201494
2834,215866.40635977
2835,218651.953696853
2836,197476.844589549
2837,165324.817513056
2838,149045.093165855
2839,184454.180385379
2840,189107.439309674
2841,200811.63788795
2842,221757.667334299
2843,151868.180566823
2844,152835.989040374
2845,124722.375157488
2846,209429.602486592
2847,198693.470613796
2848,196618.345817025
2849,208714.53264941
2850,268143.866166025
2851,225512.933259561
2852,228191.411514933
